step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
323,398829,398829,0,0,0,0,0,0,1,1
438,398957,398957,0,0,0,0,0,0,1,1
548,401199,401199,0,0,0,0,0,0,1,1
157,399618,399618,0,0,0,0,0,0,1,1
635,402965,402965,0,0,0,0,0,0,1,1
382,402562,402562,0,0,0,0,0,0,1,1
590,48723,48723,0,0,0,0,0,0,1,1
591,48723,48723,0,0,0,0,0,0,1,1
556,48728,48728,0,0,0,0,0,0,1,1
590,48815,48815,0,0,0,0,0,0,1,1
481,51139,51139,0,0,0,0,0,0,1,1
606,48789,48789,0,0,0,0,0,0,1,1
638,48704,48704,0,0,0,0,0,0,1,1
503,50837,50837,0,0,0,0,0,0,1,1
402,123945,123945,0,0,0,0,0,0,1,1
487,124819,124819,0,0,0,0,0,0,1,1
466,125085,125085,0,0,0,0,0,0,1,1
471,125021,125021,0,0,0,0,0,0,1,1
440,124122,124122,0,0,0,0,0,0,1,1
487,124827,124827,0,0,0,0,0,0,1,1
185,122948,122948,0,0,0,0,0,0,1,1
709,123351,123351,0,0,0,0,0,0,1,1
237,2035979,2035979,0,1358356,3394335,1,0,0,0,1
333,1974358,1974358,0,1378326,3352685,1,0,0,0,1
383,2051670,2051670,0,950562,3002231,1,0,0,0,1
302,2064137,2064137,0,1317495,3381633,1,0,0,0,1
114,1888621,1888621,0,1803274,3691895,1,0,0,0,1
374,1957255,1957255,0,1349170,3306424,1,0,0,0,1
360,2094262,2094262,0,1270593,3364855,1,0,0,0,1
673,2177010,2177010,0,771036,2948046,1,0,0,0,1
621,180930,180930,0,2736986,2917916,1,0,0,0,1
332,96436,96436,0,2733992,2830428,1,0,0,0,1
216,59934,59934,0,2710197,2770131,1,0,0,0,1
309,50370,50370,0,2720356,2770727,1,0,0,0,1
242,77767,77767,0,2472590,2550357,1,0,0,0,1
268,54602,54602,0,2715861,2770463,1,0,0,0,1
164,417930,417930,0,2785643,3203573,1,0,0,0,1
598,168990,168990,0,2735999,2904989,1,0,0,0,1
386,76730,76730,0,4918921,4995651,1,0,0,0,1
462,387123,387123,0,4997997,5385119,1,0,0,0,1
169,238896,238896,0,4804031,5042927,1,0,0,0,1
411,388124,388124,0,4881085,5269209,1,0,0,0,1
149,218193,218193,0,4799026,5017218,1,0,0,0,1
316,392228,392228,0,4841105,5233332,1,0,0,0,1
525,30211,30211,0,4817307,4847518,1,0,0,0,1
401,267685,267685,0,4895719,5163404,1,0,0,0,1
381,506766,506766,0,110032,793344,1,0,0,0,1
291,416861,416861,0,287157,795010,1,0,0,0,1
118,412356,412356,0,55570,959302,1,0,0,0,1
336,488038,488038,0,96828,840301,1,0,0,0,1
230,385913,385913,0,126630,1074967,0,0,0,1,1
55,376872,376872,0,23585,1088996,0,0,0,1,1
18,355851,355851,0,4637,1165829,0,0,0,1,1
147,372658,372658,0,78956,1116254,0,0,0,1,1
559,24443,24443,0,14796,39239,1,0,0,0,1
478,22284,22284,0,24826,47110,1,0,0,0,1
542,23056,23056,0,19951,43008,1,0,0,0,1
140,24504,24504,0,12406,36910,1,0,0,0,1
365,19244,19244,0,24220,43464,1,0,0,0,1
97,14115,14115,0,27051,41166,1,0,0,0,1
513,22541,22541,0,23600,46140,1,0,0,0,1
509,22514,22514,0,23727,46241,1,0,0,0,1
260,3215483,3215483,0,0,0,0,0,0,1,1
515,3193700,3193700,0,0,0,0,0,0,1,1
401,3194850,3194850,0,0,0,0,0,0,1,1
349,3197607,3197607,0,0,0,0,0,0,1,1
392,3192630,3192630,0,0,0,0,0,0,1,1
355,3201590,3201590,0,0,0,0,0,0,1,1
314,3201608,3201608,0,0,0,0,0,0,1,1
197,3254554,3254554,0,0,0,0,0,0,1,1
435,608877,608877,0,0,0,0,0,0,1,1
502,608515,608515,0,0,0,0,0,0,1,1
313,602958,602958,0,0,0,0,0,0,1,1
382,613086,613086,0,0,0,0,0,0,1,1
598,612190,612190,0,0,0,0,0,0,1,1
294,602287,602287,0,0,0,0,0,0,1,1
451,610672,610672,0,0,0,0,0,0,1,1
436,611183,611183,0,0,0,0,0,0,1,1
423,2281949,2281949,0,0,0,0,0,0,1,1
475,2285172,2285172,0,0,0,0,0,0,1,1
330,2295729,2295729,0,0,0,0,0,0,1,1
501,2291416,2291416,0,0,0,0,0,0,1,1
480,2286337,2286337,0,0,0,0,0,0,1,1
375,2288773,2288773,0,0,0,0,0,0,1,1
488,2288069,2288069,0,0,0,0,0,0,1,1
389,2288196,2288196,0,0,0,0,0,0,1,1
408,569129,569129,0,86844,655973,1,0,0,0,1
73,582214,582214,0,1475,583688,1,0,0,0,1
152,575766,575766,0,28028,603794,1,0,0,0,1
468,552344,552344,0,130127,682471,1,0,0,0,1
350,585666,585666,0,44201,629867,1,0,0,0,1
420,553660,553660,0,119062,672722,1,0,0,0,1
580,568766,568766,0,76947,645713,1,0,0,0,1
333,594876,594876,0,108189,703065,1,0,0,0,1
647,28441,28441,0,0,28441,1,0,0,0,1
631,31492,31492,0,0,31492,1,0,0,0,1
406,33619,33619,0,0,33619,1,0,0,0,1
126,32383,32383,0,0,32383,1,0,0,0,1
300,32383,32383,0,0,32383,1,0,0,0,1
646,27983,27983,0,0,27983,1,0,0,0,1
649,28038,28038,0,0,28038,1,0,0,0,1
586,32543,32543,0,0,32543,1,0,0,0,1
524,296864,296864,0,0,0,0,0,0,1,1
425,297357,297357,0,0,0,0,0,0,1,1
438,286755,286755,0,0,0,0,0,0,1,1
387,296058,296058,0,0,0,0,0,0,1,1
509,294480,294480,0,0,0,0,0,0,1,1
68,304744,304744,0,0,0,0,0,0,1,1
411,285483,285483,0,0,0,0,0,0,1,1
336,298338,298338,0,0,0,0,0,0,1,1
414,179606,179606,0,104510,284116,1,0,0,0,1
364,231623,231623,0,65268,296891,1,0,0,0,1
501,205627,205627,0,78002,283629,1,0,0,0,1
476,180435,180435,0,76987,257422,1,0,0,0,1
484,188460,188460,0,77310,265771,1,0,0,0,1
490,208693,208693,0,84533,293227,1,0,0,0,1
275,240056,240056,0,57375,297430,1,0,0,0,1
473,177699,177699,0,76877,254576,1,0,0,0,1
422,1002505,1002505,0,80909,1083415,1,0,0,0,1
487,1046158,1046158,0,3933,1050091,1,0,0,0,1
418,999647,999647,0,85949,1085597,1,0,0,0,1
391,1017006,1017006,0,77528,1094534,1,0,0,0,1
123,1081138,1081138,0,1869,1083008,1,0,0,0,1
396,983239,983239,0,115830,1099069,1,0,0,0,1
169,1005881,1005881,0,99523,1105403,1,0,0,0,1
412,991022,991022,0,103618,1094639,1,0,0,0,1
184,54544,54544,0,0,0,0,0,0,1,1
235,57000,57000,0,0,0,0,0,0,1,1
245,56835,56835,0,0,0,0,0,0,1,1
249,56020,56020,0,0,0,0,0,0,1,1
172,57006,57006,0,0,0,0,0,0,1,1
224,57718,57718,0,0,0,0,0,0,1,1
164,57105,57105,0,0,0,0,0,0,1,1
247,56396,56396,0,0,0,0,0,0,1,1
621,144801,144801,0,0,0,0,0,0,1,1
386,145002,145002,0,0,0,0,0,0,1,1
303,143459,143459,0,0,0,0,0,0,1,1
347,143648,143648,0,0,0,0,0,0,1,1
395,143636,143636,0,0,0,0,0,0,1,1
663,145017,145017,0,0,0,0,0,0,1,1
361,144135,144135,0,0,0,0,0,0,1,1
387,145046,145046,0,0,0,0,0,0,1,1
131,1102142,1102142,0,0,1102142,1,0,0,0,1
230,1082512,1082512,0,0,1082512,1,0,0,0,1
455,1062668,1062668,0,0,1062668,1,0,0,0,1
145,1081188,1081188,0,0,1081188,1,0,0,0,1
219,1076773,1076773,0,0,1076773,1,0,0,0,1
493,1060371,1060371,0,0,1060371,1,0,0,0,1
229,1072530,1072530,0,0,1072530,1,0,0,0,1
227,1085839,1085839,0,0,1085839,1,0,0,0,1
577,320797,320797,0,0,0,0,0,0,1,1
640,324776,324776,0,0,0,0,0,0,1,1
342,323036,323036,0,0,0,0,0,0,1,1
88,329409,329409,0,0,0,0,0,0,1,1
730,323636,323636,0,0,0,0,0,0,1,1
456,326693,326693,0,0,0,0,0,0,1,1
504,326188,326188,0,0,0,0,0,0,1,1
682,323625,323625,0,0,0,0,0,0,1,1
417,1279882,1279882,0,0,0,0,0,0,1,1
468,1304159,1304159,0,0,0,0,0,0,1,1
624,1288919,1288919,0,0,0,0,0,0,1,1
558,1286034,1286034,0,0,0,0,0,0,1,1
362,1277484,1277484,0,0,0,0,0,0,1,1
560,1297297,1297297,0,0,0,0,0,0,1,1
585,1297355,1297355,0,0,0,0,0,0,1,1
641,1289661,1289661,0,0,0,0,0,0,1,1
418,484246,484246,0,5009409,5493656,1,0,0,0,1
608,560844,560844,0,5415297,5976142,1,0,0,0,1
417,475983,475983,0,5079856,5555839,1,0,0,0,1
546,150867,150867,0,5325011,5475878,1,0,0,0,1
412,402707,402707,0,5742151,6144858,1,0,0,0,1
629,649029,649029,0,5966743,6615772,1,0,0,0,1
446,330540,330540,0,5624765,5955304,1,0,0,0,1
417,473248,473248,0,5103177,5576425,1,0,0,0,1
128,111964,111964,0,0,0,0,0,0,1,1
483,114433,114433,0,0,0,0,0,0,1,1
277,114347,114347,0,0,0,0,0,0,1,1
54,115666,115666,0,0,0,0,0,0,1,1
76,114247,114247,0,0,0,0,0,0,1,1
364,117239,117239,0,0,0,0,0,0,1,1
265,115825,115825,0,0,0,0,0,0,1,1
372,114117,114117,0,0,0,0,0,0,1,1
282,167239,167239,0,0,0,0,0,0,1,1
156,165480,165480,0,0,0,0,0,0,1,1
183,164989,164989,0,0,0,0,0,0,1,1
77,166932,166932,0,0,0,0,0,0,1,1
74,167216,167216,0,0,0,0,0,0,1,1
185,166179,166179,0,0,0,0,0,0,1,1
257,165627,165627,0,0,0,0,0,0,1,1
110,164096,164096,0,0,0,0,0,0,1,1
547,1162054,1162054,0,0,1162054,1,0,0,0,1
244,1214277,1214277,0,0,1214277,1,0,0,0,1
451,1156412,1156412,0,0,1156412,1,0,0,0,1
585,1157907,1157907,0,0,1157907,1,0,0,0,1
553,1142896,1142896,0,0,1142896,1,0,0,0,1
452,1181388,1181388,0,0,1181388,1,0,0,0,1
501,1157531,1157531,0,0,1157531,1,0,0,0,1
584,1157983,1157983,0,0,1157983,1,0,0,0,1
448,31900,31900,0,285474,317374,1,0,0,0,1
234,21128,21128,0,325951,347078,1,0,0,0,1
419,38778,38778,0,279430,318208,1,0,0,0,1
463,64302,64302,0,259971,324273,1,0,0,0,1
458,61728,61728,0,261934,323662,1,0,0,0,1
404,30008,30008,0,286117,316124,1,0,0,0,1
310,20763,20763,0,309823,330586,1,0,0,0,1
466,35461,35461,0,283007,318468,1,0,0,0,1
131,152107,152107,0,170025,322133,1,0,0,0,1
192,144241,144241,0,165363,309604,1,0,0,0,1
187,144339,144339,0,166147,310486,1,0,0,0,1
243,143200,143200,0,157033,300233,1,0,0,0,1
178,144529,144529,0,167665,312194,1,0,0,0,1
107,158010,158010,0,169684,327694,1,0,0,0,1
130,106069,106069,0,204157,310226,1,0,0,0,1
305,159788,159788,0,132955,292743,1,0,0,0,1
737,10000000,10000000,0,20799,10020799,1,0,0,0,1
722,10000000,10000000,0,62019,10062019,1,0,0,0,1
681,10000000,10000000,0,1186,10001186,1,0,0,0,1
689,10000000,10000000,0,55416,10055416,1,0,0,0,1
292,10000000,10000000,0,14192,10014192,1,0,0,0,1
724,10000000,10000000,0,55542,10055542,1,0,0,0,1
711,10000000,10000000,0,39425,10039425,1,0,0,0,1
611,10000000,10000000,0,41226,10041226,1,0,0,0,1
175,158305,158305,0,0,0,0,0,0,1,1
173,158522,158522,0,0,0,0,0,0,1,1
178,158062,158062,0,0,0,0,0,0,1,1
175,158321,158321,0,0,0,0,0,0,1,1
197,159059,159059,0,0,0,0,0,0,1,1
463,159470,159470,0,0,0,0,0,0,1,1
190,158718,158718,0,0,0,0,0,0,1,1
165,159727,159727,0,0,0,0,0,0,1,1
529,121918,121918,0,1676089,1798007,1,0,0,0,1
674,210043,210043,0,1665731,1875775,1,0,0,0,1
674,207194,207194,0,1665248,1872441,1,0,0,0,1
627,58923,58923,0,1659145,1718068,1,0,0,0,1
673,204761,204761,0,1664834,1869595,1,0,0,0,1
522,119677,119677,0,1676842,1796520,1,0,0,0,1
598,147736,147736,0,1667403,1815139,1,0,0,0,1
642,105179,105179,0,1659193,1764372,1,0,0,0,1
707,355197,355197,0,1510200,1865397,1,0,0,0,1
709,362016,362016,0,1493386,1855402,1,0,0,0,1
385,433007,433007,0,1382398,1815405,1,0,0,0,1
713,390878,390878,0,1422392,1813270,1,0,0,0,1
461,423251,423251,0,1391660,1814911,1,0,0,0,1
701,320316,320316,0,1596209,1916525,1,0,0,0,1
696,290727,290727,0,1669172,1959898,1,0,0,0,1
698,398511,398511,0,1425681,1824191,1,0,0,0,1
59,3639369,3639369,0,0,0,0,0,0,1,1
161,3640835,3640835,0,0,0,0,0,0,1,1
238,3663275,3663275,0,0,0,0,0,0,1,1
99,3635496,3635496,0,0,0,0,0,0,1,1
419,3642180,3642180,0,0,0,0,0,0,1,1
207,3618540,3618540,0,0,0,0,0,0,1,1
153,3652734,3652734,0,0,0,0,0,0,1,1
264,3666457,3666457,0,0,0,0,0,0,1,1
505,179681,179681,0,22976,202657,1,0,0,0,1
179,175826,175826,0,1538,177365,1,0,0,0,1
291,165527,165527,0,19770,185297,1,0,0,0,1
186,166290,166290,0,681,166971,1,0,0,0,1
275,165501,165501,0,17177,182678,1,0,0,0,1
287,161967,161967,0,24894,186860,1,0,0,0,1
343,172227,172227,0,12319,184547,1,0,0,0,1
421,182340,182340,0,1075,183414,1,0,0,0,1
435,27285,27285,0,0,0,0,0,0,1,1
364,26431,26431,0,0,0,0,0,0,1,1
423,27280,27280,0,0,0,0,0,0,1,1
325,25788,25788,0,0,0,0,0,0,1,1
159,27053,27053,0,0,0,0,0,0,1,1
415,27275,27275,0,0,0,0,0,0,1,1
363,26411,26411,0,0,0,0,0,0,1,1
363,27478,27478,0,0,0,0,0,0,1,1
114,251913,251913,0,0,0,0,0,0,1,1
105,253188,253188,0,0,0,0,0,0,1,1
359,253233,253233,0,0,0,0,0,0,1,1
112,252284,252284,0,0,0,0,0,0,1,1
423,253996,253996,0,0,0,0,0,0,1,1
658,255821,255821,0,0,0,0,0,0,1,1
139,251659,251659,0,0,0,0,0,0,1,1
405,253860,253860,0,0,0,0,0,0,1,1
394,2254623,2254623,0,29479,2284102,1,0,0,0,1
534,2303618,2303618,0,4554,2308172,1,0,0,0,1
577,2322881,2322881,0,11793,2334674,1,0,0,0,1
465,2349161,2349161,0,8780,2357940,1,0,0,0,1
386,2306683,2306683,0,16456,2323139,1,0,0,0,1
324,2314512,2314512,0,24940,2339452,1,0,0,0,1
441,2296422,2296422,0,0,2296422,1,0,0,0,1
201,2191473,2191473,0,79963,2271435,1,0,0,0,1
459,171992,171992,0,78173,250164,1,0,0,0,1
445,170655,170655,0,85990,256644,1,0,0,0,1
527,181042,181042,0,24319,205361,1,0,0,0,1
507,167592,167592,0,82780,250371,1,0,0,0,1
291,179367,179367,0,108997,288363,1,0,0,0,1
541,164178,164178,0,87985,252163,1,0,0,0,1
557,162561,162561,0,90452,253012,1,0,0,0,1
517,179515,179515,0,32798,212313,1,0,0,0,1
495,107530,107530,0,0,0,0,0,0,1,1
233,107072,107072,0,0,0,0,0,0,1,1
388,108012,108012,0,0,0,0,0,0,1,1
233,107094,107094,0,0,0,0,0,0,1,1
231,108782,108782,0,0,0,0,0,0,1,1
201,107930,107930,0,0,0,0,0,0,1,1
209,108383,108383,0,0,0,0,0,0,1,1
215,108672,108672,0,0,0,0,0,0,1,1
210,1691625,1691625,0,0,0,0,0,0,1,1
356,1671217,1671217,0,0,0,0,0,0,1,1
318,1662596,1662596,0,0,0,0,0,0,1,1
353,1680695,1680695,0,0,0,0,0,0,1,1
305,1681146,1681146,0,0,0,0,0,0,1,1
363,1729180,1729180,0,0,0,0,0,0,1,1
193,1693455,1693455,0,0,0,0,0,0,1,1
366,1701695,1701695,0,0,0,0,0,0,1,1
669,275607,275607,0,1665188,1940795,1,0,0,0,1
416,106953,106953,0,1671649,1778602,1,0,0,0,1
639,184908,184908,0,1646926,1831834,1,0,0,0,1
584,239431,239431,0,1621435,1860866,1,0,0,0,1
408,100265,100265,0,1675261,1775526,1,0,0,0,1
590,209666,209666,0,1623384,1833050,1,0,0,0,1
541,198377,198377,0,1607208,1805585,1,0,0,0,1
294,129813,129813,0,1578951,1708765,1,0,0,0,1
404,1040009,1040009,0,0,0,0,0,0,1,1
678,1024546,1024546,0,0,0,0,0,0,1,1
513,1039679,1039679,0,0,0,0,0,0,1,1
394,1044206,1044206,0,0,0,0,0,0,1,1
587,1053218,1053218,0,0,0,0,0,0,1,1
653,1033939,1033939,0,0,0,0,0,0,1,1
636,1040667,1040667,0,0,0,0,0,0,1,1
295,1031496,1031496,0,0,0,0,0,0,1,1
467,798330,798330,0,45922,844252,1,0,0,0,1
322,812406,812406,0,26521,838926,1,0,0,0,1
331,805511,805511,0,25715,831227,1,0,0,0,1
493,800111,800111,0,49903,850014,1,0,0,0,1
596,804742,804742,0,29286,834029,1,0,0,0,1
481,798027,798027,0,47909,845936,1,0,0,0,1
246,803308,803308,0,13217,816525,1,0,0,0,1
477,815280,815280,0,49359,864639,1,0,0,0,1
323,429817,429817,0,16014,445831,1,0,0,0,1
181,409236,409236,0,0,409236,1,0,0,0,1
330,430535,430535,0,16864,447399,1,0,0,0,1
662,396862,396862,0,0,396862,1,0,0,0,1
403,437975,437975,0,25668,463642,1,0,0,0,1
196,416098,416098,0,0,416098,1,0,0,0,1
278,425188,425188,0,10536,435724,1,0,0,0,1
155,391012,391012,0,0,391012,1,0,0,0,1
698,3543234,3543234,0,129467,3672701,1,0,0,0,1
289,3489051,3489051,0,54830,3543881,1,0,0,0,1
360,3337331,3337331,0,17294,3354625,1,0,0,0,1
427,3445953,3445953,0,17179,3463133,1,0,0,0,1
376,3500607,3500607,0,70749,3571356,1,0,0,0,1
575,3527013,3527013,0,107123,3634137,1,0,0,0,1
275,3487016,3487016,0,63419,3550435,1,0,0,0,1
418,3448247,3448247,0,19095,3467342,1,0,0,0,1
136,8243448,8243448,0,0,0,0,0,0,1,1
247,7932272,7932272,0,0,0,0,0,0,1,1
66,8093614,8093614,0,0,0,0,0,0,1,1
495,8023721,8023721,0,0,0,0,0,0,1,1
326,8127472,8127472,0,0,0,0,0,0,1,1
486,8029456,8029456,0,0,0,0,0,0,1,1
131,7647712,7647712,0,0,0,0,0,0,1,1
233,8183936,8183936,0,0,0,0,0,0,1,1
138,97664,97664,0,208097,305761,1,0,0,0,1
152,95378,95378,0,206473,301851,1,0,0,0,1
523,102043,102043,0,163800,265843,1,0,0,0,1
285,73117,73117,0,190666,263783,1,0,0,0,1
378,53597,53597,0,177991,231589,1,0,0,0,1
153,95176,95176,0,206330,301505,1,0,0,0,1
466,15150,15150,0,157483,172633,1,0,0,0,1
384,50947,50947,0,176578,227525,1,0,0,0,1
443,61113,61113,0,0,61113,1,0,0,0,1
379,59562,59562,0,0,59562,1,0,0,0,1
351,58420,58420,0,0,58420,1,0,0,0,1
587,55774,55774,0,0,55774,1,0,0,0,1
518,56914,56914,0,0,56914,1,0,0,0,1
464,58936,58936,0,0,58936,1,0,0,0,1
642,54852,54852,0,0,54852,1,0,0,0,1
452,59025,59025,0,0,59025,1,0,0,0,1
392,85058,85058,0,0,0,0,0,0,1,1
540,84779,84779,0,0,0,0,0,0,1,1
332,84653,84653,0,0,0,0,0,0,1,1
592,84682,84682,0,0,0,0,0,0,1,1
588,85091,85091,0,0,0,0,0,0,1,1
675,84525,84525,0,0,0,0,0,0,1,1
345,84647,84647,0,0,0,0,0,0,1,1
461,84927,84927,0,0,0,0,0,0,1,1
447,348005,348005,0,9253,357258,1,0,0,0,1
306,368167,368167,0,2787,370953,1,0,0,0,1
287,370945,370945,0,1874,372819,1,0,0,0,1
386,359097,359097,0,2300,361397,1,0,0,0,1
516,355379,355379,0,971,356351,1,0,0,0,1
408,354952,354952,0,4962,359914,1,0,0,0,1
391,353618,353618,0,3695,357313,1,0,0,0,1
294,369849,369849,0,2234,372084,1,0,0,0,1
624,2465618,2465618,0,0,0,0,0,0,1,1
272,2456413,2456413,0,0,0,0,0,0,1,1
404,2411558,2411558,0,0,0,0,0,0,1,1
576,2456502,2456502,0,0,0,0,0,0,1,1
400,2402751,2402751,0,0,0,0,0,0,1,1
412,2420520,2420520,0,0,0,0,0,0,1,1
411,2415346,2415346,0,0,0,0,0,0,1,1
336,2420711,2420711,0,0,0,0,0,0,1,1
373,2768560,2768560,0,0,0,0,0,0,1,1
178,2856641,2856641,0,0,0,0,0,0,1,1
241,2828267,2828267,0,0,0,0,0,0,1,1
175,2719497,2719497,0,0,0,0,0,0,1,1
207,2843302,2843302,0,0,0,0,0,0,1,1
314,2794319,2794319,0,0,0,0,0,0,1,1
193,2722224,2722224,0,0,0,0,0,0,1,1
281,2838699,2838699,0,0,0,0,0,0,1,1
601,61852,61852,0,0,0,0,0,0,1,1
531,61629,61629,0,0,0,0,0,0,1,1
668,62066,62066,0,0,0,0,0,0,1,1
682,62623,62623,0,0,0,0,0,0,1,1
341,64519,64519,0,0,0,0,0,0,1,1
499,60393,60393,0,0,0,0,0,0,1,1
625,61238,61238,0,0,0,0,0,0,1,1
433,62221,62221,0,0,0,0,0,0,1,1
724,263540,263540,0,0,0,0,0,0,1,1
731,262021,262021,0,0,0,0,0,0,1,1
652,258572,258572,0,0,0,0,0,0,1,1
672,259888,259888,0,0,0,0,0,0,1,1
728,262986,262986,0,0,0,0,0,0,1,1
715,262906,262906,0,0,0,0,0,0,1,1
710,262674,262674,0,0,0,0,0,0,1,1
649,264337,264337,0,0,0,0,0,0,1,1
77,5026270,5026270,0,1106758,6133029,1,0,0,0,1
129,5099954,5099954,0,1336054,6436009,1,0,0,0,1
209,4794554,4794554,0,876129,5670683,1,0,0,0,1
333,5538712,5538712,0,1146154,6684866,1,0,0,0,1
287,4735081,4735081,0,620354,5355435,1,0,0,0,1
237,5333349,5333349,0,1235038,6568387,1,0,0,0,1
476,5434334,5434334,0,361616,5795950,1,0,0,0,1
150,5145846,5145846,0,1316192,6462038,1,0,0,0,1
434,2027344,2027344,0,0,0,0,0,0,1,1
531,1998399,1998399,0,0,0,0,0,0,1,1
542,2017156,2017156,0,0,0,0,0,0,1,1
565,2015053,2015053,0,0,0,0,0,0,1,1
488,1989619,1989619,0,0,0,0,0,0,1,1
564,2004208,2004208,0,0,0,0,0,0,1,1
438,2005042,2005042,0,0,0,0,0,0,1,1
562,2003756,2003756,0,0,0,0,0,0,1,1
426,118703,118703,0,273232,391935,1,0,0,0,1
476,72138,72138,0,257191,329329,1,0,0,0,1
535,104021,104021,0,286534,390555,1,0,0,0,1
472,114109,114109,0,279826,393936,1,0,0,0,1
217,139380,139380,0,243551,382931,1,0,0,0,1
502,111142,111142,0,284085,395228,1,0,0,0,1
282,117852,117852,0,324512,442364,1,0,0,0,1
557,108522,108522,0,290946,399468,1,0,0,0,1
496,347134,347134,0,6832,353965,1,0,0,0,1
444,357531,357531,0,3,357534,1,0,0,0,1
382,356042,356042,0,0,356042,1,0,0,0,1
552,353271,353271,0,0,353271,1,0,0,0,1
381,361714,361714,0,3,361717,1,0,0,0,1
633,344899,344899,0,0,344899,1,0,0,0,1
634,344734,344734,0,0,344734,1,0,0,0,1
582,350166,350166,0,0,350166,1,0,0,0,1
401,145484,145484,0,0,0,0,0,0,1,1
324,145787,145787,0,0,0,0,0,0,1,1
213,144512,144512,0,0,0,0,0,0,1,1
191,144399,144399,0,0,0,0,0,0,1,1
306,145863,145863,0,0,0,0,0,0,1,1
620,145143,145143,0,0,0,0,0,0,1,1
476,146363,146363,0,0,0,0,0,0,1,1
297,145904,145904,0,0,0,0,0,0,1,1
404,27916,27916,0,0,0,0,0,0,1,1
214,31317,31317,0,0,0,0,0,0,1,1
249,30678,30678,0,0,0,0,0,0,1,1
320,29458,29458,0,0,0,0,0,0,1,1
307,29696,29696,0,0,0,0,0,0,1,1
183,30527,30527,0,0,0,0,0,0,1,1
275,28460,28460,0,0,0,0,0,0,1,1
258,30501,30501,0,0,0,0,0,0,1,1
597,611925,611925,0,0,0,0,0,0,1,1
361,613786,613786,0,0,0,0,0,0,1,1
488,609333,609333,0,0,0,0,0,0,1,1
529,606892,606892,0,0,0,0,0,0,1,1
558,608488,608488,0,0,0,0,0,0,1,1
547,607546,607546,0,0,0,0,0,0,1,1
354,614077,614077,0,0,0,0,0,0,1,1
561,608832,608832,0,0,0,0,0,0,1,1
586,332818,332818,0,652319,985137,1,0,0,0,1
673,345570,345570,0,591982,937551,1,0,0,0,1
672,345550,345550,0,592507,938057,1,0,0,0,1
223,404551,404551,0,618455,1023006,1,0,0,0,1
490,321657,321657,0,714899,1036555,1,0,0,0,1
681,343883,343883,0,590277,934160,1,0,0,0,1
664,345402,345402,0,596437,941839,1,0,0,0,1
453,439106,439106,0,577294,1016399,1,0,0,0,1
632,1023632,1023632,0,0,0,0,0,0,1,1
578,1023325,1023325,0,0,0,0,0,0,1,1
612,1015622,1015622,0,0,0,0,0,0,1,1
602,1026059,1026059,0,0,0,0,0,0,1,1
381,1027569,1027569,0,0,0,0,0,0,1,1
679,1018124,1018124,0,0,0,0,0,0,1,1
526,1032224,1032224,0,0,0,0,0,0,1,1
600,1015167,1015167,0,0,0,0,0,0,1,1
230,171049,171049,0,9948,180997,1,0,0,0,1
277,179452,179452,0,0,179452,1,0,0,0,1
287,165659,165659,0,19435,185094,1,0,0,0,1
254,168768,168768,0,13962,182730,1,0,0,0,1
204,173471,173471,0,5684,179155,1,0,0,0,1
180,177333,177333,0,0,177333,1,0,0,0,1
312,180326,180326,0,0,180326,1,0,0,0,1
370,189759,189759,0,0,189759,1,0,0,0,1
717,6486692,6486692,0,120427,6607119,1,0,0,0,1
162,7012018,7012018,0,188783,7200801,1,0,0,0,1
717,6512604,6512604,0,132235,6644839,1,0,0,0,1
708,6400107,6400107,0,89572,6489679,1,0,0,0,1
266,6918618,6918618,0,178199,7096817,1,0,0,0,1
132,7038493,7038493,0,191783,7230276,1,0,0,0,1
719,6277298,6277298,0,26027,6303325,1,0,0,0,1
717,6454216,6454216,0,105786,6560002,1,0,0,0,1
184,9846872,10133327,286455,0,0,0,0,0,1,1
149,9026202,9026202,0,0,0,0,0,0,1,1
567,9969781,10685109,715328,0,0,0,0,0,1,1
142,9700890,9786126,85236,0,0,0,0,0,1,1
206,9699986,9831778,131792,0,0,0,0,0,1,1
336,9797013,10138661,341649,0,0,0,0,0,1,1
169,9887808,10015657,127849,0,0,0,0,0,1,1
115,9221028,9221028,0,0,0,0,0,0,1,1
434,1431253,1431253,0,98184,1529437,1,0,0,0,1
547,1431816,1431816,0,14998,1446814,1,0,0,0,1
449,1432187,1432187,0,107747,1539934,1,0,0,0,1
438,1472468,1472468,0,49234,1521702,1,0,0,0,1
429,1488163,1488163,0,22472,1510635,1,0,0,0,1
441,1441333,1441333,0,86404,1527737,1,0,0,0,1
536,1429483,1429483,0,72459,1501942,1,0,0,0,1
439,1471743,1471743,0,50470,1522213,1,0,0,0,1
4,10333,10333,0,0,10333,1,0,0,0,1
95,10631,10631,0,0,6678,1,0,0,0,1
8,10159,10159,0,0,10159,1,0,0,0,1
36,8173,8173,0,0,8173,1,0,0,0,1
68,10406,10406,0,0,9587,1,0,0,0,1
36,8151,8151,0,0,8151,1,0,0,0,1
116,10652,10652,0,0,5783,1,0,0,0,1
338,9810,9810,0,0,3062,0,0,0,1,1
129,161147,161147,0,814093,1027870,1,0,0,0,1
487,321279,321279,0,716899,1038177,1,0,0,0,1
