country,continent,collected,longitude,latitude,infant_mortality,life_expectancy,fertility,population,gdp
Togo,Africa,30/06/1963,1.1667,8,153.5,43.1,6.68,1631763,340478937.5
Togo,Africa,30/06/1964,1.1667,8,150.5,43.77,6.73,1662072,389119797
Togo,Africa,30/06/1965,1.1667,8,147.7,44.43,6.79,1708632,449276599.6
Togo,Africa,30/06/1966,1.1667,8,144.7,45.09,6.85,1774029,491547772.9
Togo,Africa,30/06/1967,1.1667,8,141.8,45.75,6.91,1855445,518584726.7
Togo,Africa,30/06/1968,1.1667,8,138.8,46.41,6.97,1945781,544636825.4
Togo,Africa,30/06/1969,1.1667,8,135.8,47.07,7.03,2034909,603625722.9
Togo,Africa,30/06/1970,1.1667,8,132.8,47.72,7.08,2115521,618863062.9
Togo,Africa,30/06/1971,1.1667,8,130,48.36,7.14,2185661,618863062.9
Togo,Africa,30/06/1972,1.1667,8,127.2,49,7.18,2247575,666052346.6
Togo,Africa,30/06/1973,1.1667,8,124.4,49.63,7.22,2303345,691611998.7
Togo,Africa,30/06/1974,1.1667,8,121.8,50.26,7.25,2356623,725036563.2
Togo,Africa,30/06/1975,1.1667,8,119.2,50.88,7.28,2410446,742731379.1
Togo,Africa,30/06/1976,1.1667,8,116.6,51.49,7.29,2464457,727494077.2
Togo,Africa,30/06/1977,1.1667,8,114.1,52.09,7.28,2518566,778121010.9
Togo,Africa,30/06/1978,1.1667,8,111.7,52.7,7.27,2576468,864067857.7
Togo,Africa,30/06/1979,1.1667,8,109.2,53.29,7.24,2642845,819415054.5
Togo,Africa,30/06/1980,1.1667,8,106.9,53.87,7.21,2720838,938860827.4
Togo,Africa,30/06/1981,1.1667,8,104.8,54.43,7.16,2812071,907735843.9
Togo,Africa,30/06/1982,1.1667,8,102.7,54.97,7.1,2915148,875217091.9
Togo,Africa,30/06/1983,1.1667,8,100.7,55.48,7.03,3026378,827832770.4
Togo,Africa,30/06/1984,1.1667,8,98.9,55.96,6.96,3140355,873823475.7
Togo,Africa,30/06/1985,1.1667,8,97.1,56.39,6.87,3252995,922369194.7
Togo,Africa,30/06/1986,1.1667,8,95.5,56.79,6.78,3363448,937002621.7
Togo,Africa,30/06/1987,1.1667,8,94,57.14,6.68,3472459,941782854.7
Togo,Africa,30/06/1988,1.1667,8,92.6,57.42,6.57,3579489,1004339554
Togo,Africa,30/06/1989,1.1667,8,91.4,57.65,6.45,3684309,1045115958
Togo,Africa,30/06/1990,1.1667,8,90.2,57.8,6.33,3786942,1042569469
Togo,Africa,30/06/1991,1.1667,8,89,57.8,6.21,3886858,1035271822
Togo,Africa,30/06/1992,1.1667,8,87.9,57.9,6.08,3984356,994060892.6
Togo,Africa,30/06/1993,1.1667,8,86.8,57.8,5.96,4081398,843999175.2
Togo,Africa,30/06/1994,1.1667,8,85.5,57.6,5.84,4180689,970450628.7
Togo,Africa,30/06/1995,1.1667,8,84.2,57.6,5.73,4284286,1046590558
Togo,Africa,30/06/1996,1.1667,8,82.8,57.3,5.62,4392941,1139069514
Togo,Africa,30/06/1997,1.1667,8,81.2,56.9,5.52,4506465,1302837839
Togo,Africa,30/06/1998,1.1667,8,79.6,56.6,5.44,4624826,1272874177
Togo,Africa,30/06/1999,1.1667,8,77.9,56.8,5.36,4747665,1304463750
Togo,Africa,30/06/2000,1.1667,8,76.2,56.7,5.29,4874735,1294243543
Togo,Africa,30/06/2001,1.1667,8,74.4,56.7,5.22,5006223,1273188708
Togo,Africa,30/06/2002,1.1667,8,72.6,56.7,5.17,5142419,1261447985
Togo,Africa,30/06/2003,1.1667,8,70.8,56.4,5.11,5283246,1323945134
Togo,Africa,30/06/2004,1.1667,8,69.1,56.8,5.06,5428552,1352000397
Togo,Africa,30/06/2005,1.1667,8,67.4,56.8,5.01,5578219,1367959503
Togo,Africa,30/06/2006,1.1667,8,65.7,57.5,4.96,5732175,1423394866
Togo,Africa,30/06/2007,1.1667,8,64.1,57.5,4.92,5890414,1455997069
Togo,Africa,30/06/2008,1.1667,8,62.5,57.5,4.88,6052937,1490639147
Togo,Africa,30/06/2009,1.1667,8,60.9,58,4.84,6219761,1538732721
Togo,Africa,30/06/2010,1.1667,8,59.3,58.7,4.79,6390851,1595792895
Togo,Africa,30/06/2011,1.1667,8,57.9,59.6,4.75,6566179,1658132200
Tonga,Oceania,30/06/1981,-175,-20,23.7,67.32,5.53,93452,120953144
Tonga,Oceania,30/06/1982,-175,-20,23,67.56,5.48,93683,126687844.5
Tonga,Oceania,30/06/1983,-175,-20,22.4,67.8,5.39,93775,129199320.6
Tonga,Oceania,30/06/1984,-175,-20,21.9,68.04,5.27,93838,131445316.4
Tonga,Oceania,30/06/1985,-175,-20,21.4,68.27,5.13,93953,140066096.5
Tonga,Oceania,30/06/1986,-175,-20,20.9,68.48,4.99,94147,143033612.4
Tonga,Oceania,30/06/1987,-175,-20,20.5,68.67,4.86,94399,147304099
Tonga,Oceania,30/06/1988,-175,-20,19.9,68.83,4.76,94680,144532028.7
Tonga,Oceania,30/06/1989,-175,-20,19.3,68.98,4.69,94943,145095563.6
Tonga,Oceania,30/06/1990,-175,-20,18.7,69.1,4.64,95152,142129676.4
Tonga,Oceania,30/06/1991,-175,-20,18,69.3,4.61,95304,151247214.2
Tonga,Oceania,30/06/1992,-175,-20,17.4,69.4,4.58,95421,151628333.1
Tonga,Oceania,30/06/1993,-175,-20,16.9,69.5,4.55,95532,157296255.8
Tonga,Oceania,30/06/1994,-175,-20,16.5,69.5,4.5,95678,165086392.1
Tonga,Oceania,30/06/1995,-175,-20,16.2,69.6,4.45,95889,171214197.7
Tonga,Oceania,30/06/1996,-175,-20,15.9,69.7,4.39,96174,171231690
Tonga,Oceania,30/06/1997,-175,-20,15.7,69.7,4.34,96526,171006374.9
Tonga,Oceania,30/06/1998,-175,-20,15.5,69.7,4.3,96937,175655710.9
Tonga,Oceania,30/06/1999,-175,-20,15.3,69.6,4.27,97398,182474154.8
Tonga,Oceania,30/06/2000,-175,-20,15.1,69.6,4.25,97898,188623258.5
Tonga,Oceania,30/06/2001,-175,-20,14.8,69.6,4.24,98434,195417047.1
Tonga,Oceania,30/06/2002,-175,-20,14.6,69.7,4.22,99005,202718153.1
Tonga,Oceania,30/06/2003,-175,-20,14.4,69.6,4.2,99606,207980248.8
Tonga,Oceania,30/06/2004,-175,-20,14.3,69.8,4.18,100226,210125331.1
Tonga,Oceania,30/06/2005,-175,-20,14.3,70,4.14,100858,208129393.6
Tonga,Oceania,30/06/2006,-175,-20,14.4,70.1,4.1,101507,208373017.4
Tonga,Oceania,30/06/2007,-175,-20,14.5,70.2,4.06,102169,206383106.8
Tonga,Oceania,30/06/2008,-175,-20,14.6,70.3,4.01,102816,211928828.5
Tonga,Oceania,30/06/2009,-175,-20,14.8,68.6,3.96,103416,211643620.3
Tonga,Oceania,30/06/2010,-175,-20,15,70.7,3.91,103947,210629397.2
Tonga,Oceania,30/06/2011,-175,-20,15,70.8,3.86,104392,213070903.3
Trinidad and Tobago,Americas,30/06/1960,-61,11,56.6,63.07,5.26,848481,2811586619
Trinidad and Tobago,Americas,30/06/1961,-61,11,54.7,63.68,5.18,865356,3206251028
Trinidad and Tobago,Americas,30/06/1962,-61,11,53.1,64.2,5.05,880019,3294181287
Trinidad and Tobago,Americas,30/06/1963,-61,11,51.5,64.63,4.87,892571,3478806874
Trinidad and Tobago,Americas,30/06/1964,-61,11,50.1,64.94,4.66,903272,3744257235
Trinidad and Tobago,Americas,30/06/1965,-61,11,48.8,65.17,4.43,912419,3770236777
Trinidad and Tobago,Americas,30/06/1966,-61,11,47.7,65.31,4.2,919902,3923188550
Trinidad and Tobago,Americas,30/06/1967,-61,11,46.7,65.41,3.99,925918,4003320233
Trinidad and Tobago,Americas,30/06/1968,-61,11,45.7,65.5,3.8,931466,4212099333
Trinidad and Tobago,Americas,30/06/1969,-61,11,44.8,65.6,3.66,937846,4327118341
Trinidad and Tobago,Americas,30/06/1970,-61,11,43.9,65.73,3.55,945996,4480022976
Trinidad and Tobago,Americas,30/06/1971,-61,11,43.1,65.91,3.48,956364,4526630110
Trinidad and Tobago,Americas,30/06/1972,-61,11,42.2,66.11,3.43,968742,4788285048
Trinidad and Tobago,Americas,30/06/1973,-61,11,41.3,66.33,3.39,982594,4867599455
Trinidad and Tobago,Americas,30/06/1974,-61,11,40.4,66.57,3.35,997052,5052938289
Trinidad and Tobago,Americas,30/06/1975,-61,11,39.5,66.83,3.31,1011487,5127618868
Trinidad and Tobago,Americas,30/06/1976,-61,11,38.5,67.08,3.29,1025655,5456050479
Trinidad and Tobago,Americas,30/06/1977,-61,11,37.4,67.33,3.27,1039757,5953740038
Trinidad and Tobago,Americas,30/06/1978,-61,11,36.3,67.54,3.27,1054109,6550094967
Trinidad and Tobago,Americas,30/06/1979,-61,11,35.3,67.73,3.28,1069199,6785857162
Trinidad and Tobago,Americas,30/06/1980,-61,11,34.3,67.89,3.28,1085308,7490962395
Trinidad and Tobago,Americas,30/06/1981,-61,11,33.3,68.03,3.28,1102562,7833839692
Trinidad and Tobago,Americas,30/06/1982,-61,11,32.3,68.16,3.26,1120610,8150005669
Trinidad and Tobago,Americas,30/06/1983,-61,11,31.4,68.28,3.22,1138673,7399928179
Trinidad and Tobago,Americas,30/06/1984,-61,11,30.5,68.39,3.15,1155701,6974242086
Trinidad and Tobago,Americas,30/06/1985,-61,11,29.8,68.5,3.06,1170935,6686947974
Trinidad and Tobago,Americas,30/06/1986,-61,11,29,68.62,2.95,1184053,6467666526
Trinidad and Tobago,Americas,30/06/1987,-61,11,28.4,68.74,2.83,1195243,6172490289
Trinidad and Tobago,Americas,30/06/1988,-61,11,27.8,68.87,2.7,1204890,5930636564
Trinidad and Tobago,Americas,30/06/1989,-61,11,27.3,68.98,2.57,1213625,5881644247
Trinidad and Tobago,Americas,30/06/1990,-61,11,26.9,69.1,2.45,1221904,5970341068
Trinidad and Tobago,Americas,30/06/1991,-61,11,26.5,69.3,2.34,1229906,6130454892
Trinidad and Tobago,Americas,30/06/1992,-61,11,26.2,69.2,2.23,1237486,6029472932
Trinidad and Tobago,Americas,30/06/1993,-61,11,25.9,69.3,2.13,1244410,5942107678
Trinidad and Tobago,Americas,30/06/1994,-61,11,25.7,69.2,2.04,1250316,6153767074
Trinidad and Tobago,Americas,30/06/1995,-61,11,25.6,69.3,1.96,1255001,6397137667
Trinidad and Tobago,Americas,30/06/1996,-61,11,25.5,69.3,1.9,1258365,6649611423
Trinidad and Tobago,Americas,30/06/1997,-61,11,25.5,69.4,1.84,1260677,6829447788
Trinidad and Tobago,Americas,30/06/1998,-61,11,25.4,69.6,1.8,1262544,7360039024
Trinidad and Tobago,Americas,30/06/1999,-61,11,25.4,69.3,1.77,1264781,7683040988
Trinidad and Tobago,Americas,30/06/2000,-61,11,25.3,69.5,1.75,1267980,8154315708
Trinidad and Tobago,Americas,30/06/2001,-61,11,25.3,69.8,1.74,1272383,8488206226
Trinidad and Tobago,Americas,30/06/2002,-61,11,25.1,69.9,1.74,1277840,9168418142
Trinidad and Tobago,Americas,30/06/2003,-61,11,24.7,70.4,1.75,1284052,10491745686
Trinidad and Tobago,Americas,30/06/2004,-61,11,24.3,70.9,1.76,1290535,11320593595
Trinidad and Tobago,Americas,30/06/2005,-61,11,23.8,71.1,1.77,1296933,11973198489
Trinidad and Tobago,Americas,30/06/2006,-61,11,23.3,71.3,1.78,1303141,13553660689
Trinidad and Tobago,Americas,30/06/2007,-61,11,22.8,71.5,1.79,1309260,14204236402
Trinidad and Tobago,Americas,30/06/2008,-61,11,22.2,71.7,1.8,1315372,14587750785
Trinidad and Tobago,Americas,30/06/2009,-61,11,21.6,71.8,1.8,1321624,14106355009
Trinidad and Tobago,Americas,30/06/2010,-61,11,21,71.8,1.8,1328095,14103533738
Trinidad and Tobago,Americas,30/06/2011,-61,11,20.4,71.9,1.8,1334790,13906084266
Tunisia,Africa,30/06/1961,9,34,187.5,43.89,7.09,4235936,2957595859
Tunisia,Africa,30/06/1962,9,34,178.7,44.65,7.12,4303130,3099883114
Tunisia,Africa,30/06/1963,9,34,170.9,45.47,7.13,4377636,3472635640
Tunisia,Africa,30/06/1964,9,34,163.2,46.35,7.11,4458609,3642979536
Tunisia,Africa,30/06/1965,9,34,155.7,47.31,7.06,4545340,3737795915
Tunisia,Africa,30/06/1966,9,34,148.4,48.33,6.98,4638271,3866931819
Tunisia,Africa,30/06/1967,9,34,141.4,49.42,6.87,4737633,3873194382
Tunisia,Africa,30/06/1968,9,34,134.8,50.56,6.74,4842166,4276383395
Tunisia,Africa,30/06/1969,9,34,128.4,51.74,6.59,4950153,4479418249
Tunisia,Africa,30/06/1970,9,34,122.2,52.94,6.44,5060393,4688590613
Tunisia,Africa,30/06/1971,9,34,116.4,54.16,6.29,5172692,5183714988
Tunisia,Africa,30/06/1972,9,34,110.9,55.37,6.16,5287548,6103446975
Tunisia,Africa,30/06/1973,9,34,105.4,56.57,6.05,5405354,6063491111
Tunisia,Africa,30/06/1974,9,34,99.9,57.75,5.95,5526768,6553104841
Tunisia,Africa,30/06/1975,9,34,94.2,58.9,5.87,5652478,7022051567
Tunisia,Africa,30/06/1976,9,34,88.6,60.03,5.79,5781793,7575168218
Tunisia,Africa,30/06/1977,9,34,83.2,61.15,5.71,5915006,7833564438
Tunisia,Africa,30/06/1978,9,34,78.1,62.27,5.61,6054914,8338083138
Tunisia,Africa,30/06/1979,9,34,73.4,63.36,5.49,6205210,8885688503
Tunisia,Africa,30/06/1980,9,34,69.2,64.41,5.35,6368169,9544894532
Tunisia,Africa,30/06/1981,9,34,65.5,65.4,5.19,6545025,10071206990
Tunisia,Africa,30/06/1982,9,34,62.2,66.31,5.02,6733958,10021481643
Tunisia,Africa,30/06/1983,9,34,59.2,67.13,4.83,6930390,10490679115
Tunisia,Africa,30/06/1984,9,34,56.4,67.87,4.65,7127943,11093771860
Tunisia,Africa,30/06/1985,9,34,53.9,68.56,4.45,7321877,11720411663
Tunisia,Africa,30/06/1986,9,34,51.6,69.2,4.27,7509750,11550818723
Tunisia,Africa,30/06/1987,9,34,49.5,69.83,4.08,7692246,12324881909
Tunisia,Africa,30/06/1988,9,34,47.6,70.48,3.89,7871460,12333775383
Tunisia,Africa,30/06/1989,9,34,45.9,71.13,3.71,8050936,12549209349
Tunisia,Africa,30/06/1990,9,34,44.3,71.8,3.54,8232797,13546848859
Tunisia,Africa,30/06/1991,9,34,42.8,72,3.36,8417689,14075791708
Tunisia,Africa,30/06/1992,9,34,41.2,72.2,3.19,8603226,15174509839
Tunisia,Africa,30/06/1993,9,34,39.6,72.2,3.01,8784888,15506805690
Tunisia,Africa,30/06/1994,9,34,37.8,72.5,2.84,8956590,15999675713
Tunisia,Africa,30/06/1995,9,34,35.9,72.9,2.68,9113972,16375935319
Tunisia,Africa,30/06/1996,9,34,33.9,73.4,2.52,9256036,17546172836
Tunisia,Africa,30/06/1997,9,34,31.9,73.9,2.39,9384151,18500850173
Tunisia,Africa,30/06/1998,9,34,29.9,74.3,2.28,9499387,19419465919
Tunisia,Africa,30/06/1999,9,34,28.1,74.7,2.18,9603733,20588036338
Tunisia,Africa,30/06/2000,9,34,26.3,75,2.11,9699192,21473261837
Tunisia,Africa,30/06/2001,9,34,24.7,75.3,2.07,9785665,22514700518
Tunisia,Africa,30/06/2002,9,34,23.3,75.5,2.04,9864207,22897529290
Tunisia,Africa,30/06/2003,9,34,22,75.7,2.03,9939478,24150166367
Tunisia,Africa,30/06/2004,9,34,20.7,76,2.02,10017439,25589278230
Tunisia,Africa,30/06/2005,9,34,19.6,76.2,2.03,10102477,26612888891
Tunisia,Africa,30/06/2006,9,34,18.5,76.4,2.03,10196441,28117653870
Tunisia,Africa,30/06/2007,9,34,17.5,76.6,2.04,10298717,29877676522
Tunisia,Africa,30/06/2008,9,34,16.6,76.8,2.04,10408091,31228376126
Tunisia,Africa,30/06/2009,9,34,15.7,77,2.05,10522214,32195585570
Tunisia,Africa,30/06/2010,9,34,14.9,77.1,2.04,10639194,33161453137
Tunisia,Africa,30/06/2011,9,34,14.2,77.2,2.04,10758870,32564546981
Turkey,Asia,30/06/1960,35,39,166,46.91,6.3,27553280,44566050533
Turkey,Asia,30/06/1961,35,39,161.6,47.71,6.24,28229291,45081264990
Turkey,Asia,30/06/1962,35,39,157.1,48.52,6.18,28909985,47592935468
Turkey,Asia,30/06/1963,35,39,152.6,49.35,6.1,29597047,51907856546
Turkey,Asia,30/06/1964,35,39,148.2,50.15,6.03,30292969,54741536059
Turkey,Asia,30/06/1965,35,39,144.1,50.96,5.95,31000167,56287179430
Turkey,Asia,30/06/1966,35,39,140.2,51.74,5.87,31718266,62598556529
Turkey,Asia,30/06/1967,35,39,136.6,52.48,5.8,32448404,65561039657
Turkey,Asia,30/06/1968,35,39,133.1,53.21,5.72,33196289,70004764349
Turkey,Asia,30/06/1969,35,39,129.6,53.91,5.64,33969201,72861760698
Turkey,Asia,30/06/1970,35,39,126.2,54.59,5.56,34772031,75217752385
Turkey,Asia,30/06/1971,35,39,122.8,55.27,5.48,35608079,79404894949
Turkey,Asia,30/06/1972,35,39,119.3,55.96,5.38,36475356,85301334432
Turkey,Asia,30/06/1973,35,39,115.9,56.65,5.26,37366922,88084149122
Turkey,Asia,30/06/1974,35,39,112.4,57.36,5.14,38272701,93011994443
Turkey,Asia,30/06/1975,35,39,108.8,58.08,5.01,39185637,99684779523
Turkey,Asia,30/06/1976,35,39,105.2,58.81,4.87,40100696,110112983274
Turkey,Asia,30/06/1977,35,39,101.5,59.55,4.74,41020211,113864169358
Turkey,Asia,30/06/1978,35,39,97.7,60.29,4.61,41953105,115575471186
Turkey,Asia,30/06/1979,35,39,94,61.03,4.48,42912350,114854149223
Turkey,Asia,30/06/1980,35,39,90.2,61.74,4.36,43905790,112043265797
Turkey,Asia,30/06/1981,35,39,86.4,62.45,4.24,44936836,117484813542
Turkey,Asia,30/06/1982,35,39,82.6,63.15,4.11,45997940,121671065035
Turkey,Asia,30/06/1983,35,39,78.8,63.82,3.98,47072603,127719432121
Turkey,Asia,30/06/1984,35,39,75.1,64.49,3.84,48138191,136291980543
Turkey,Asia,30/06/1985,35,39,71.5,65.15,3.7,49178079,142072580798
Turkey,Asia,30/06/1986,35,39,68.1,65.76,3.56,50187091,152034754423
Turkey,Asia,30/06/1987,35,39,64.8,66.37,3.43,51168841,166456070031
Turkey,Asia,30/06/1988,35,39,61.6,66.96,3.3,52126497,170319077301
Turkey,Asia,30/06/1989,35,39,58.6,67.53,3.18,53066569,170813418317
Turkey,Asia,30/06/1990,35,39,55.8,68.1,3.08,53994605,186641240190
Turkey,Asia,30/06/1991,35,39,53.1,68.5,2.99,54909508,187985577937
Turkey,Asia,30/06/1992,35,39,50.5,69.2,2.91,55811134,197451845376
Turkey,Asia,30/06/1993,35,39,48,69.7,2.84,56707454,212559409689
Turkey,Asia,30/06/1994,35,39,45.5,69.8,2.77,57608769,202636823219
Turkey,Asia,30/06/1995,35,39,43.1,70,2.72,58522320,218601092943
Turkey,Asia,30/06/1996,35,39,40.8,70.6,2.66,59451488,234733120142
Turkey,Asia,30/06/1997,35,39,38.5,71.2,2.61,60394104,252520406456
Turkey,Asia,30/06/1998,35,39,36.3,72,2.56,61344874,258349119484
Turkey,Asia,30/06/1999,35,39,34.2,71.5,2.51,62295617,249654780792
Turkey,Asia,30/06/2000,35,39,32.1,73.8,2.45,63240157,266567531990
Turkey,Asia,30/06/2001,35,39,30.2,74.4,2.4,64182694,251379908801
Turkey,Asia,30/06/2002,35,39,28.3,75.1,2.36,65125766,266874563574
Turkey,Asia,30/06/2003,35,39,26.5,75.1,2.31,66060121,280926215534
Turkey,Asia,30/06/2004,35,39,24.8,75.8,2.27,66973561,307228800117
Turkey,Asia,30/06/2005,35,39,23.2,76.2,2.23,67860617,333040988667
Turkey,Asia,30/06/2006,35,39,21.7,76.7,2.2,68704721,355999132580
Turkey,Asia,30/06/2007,35,39,20.2,77.4,2.17,69515492,372619233720
Turkey,Asia,30/06/2008,35,39,18.9,77.8,2.15,70344357,375074194705
Turkey,Asia,30/06/2009,35,39,17.6,78.5,2.12,71261307,356973581803
Turkey,Asia,30/06/2010,35,39,16.4,78.8,2.1,72310416,389661484658
Turkey,Asia,30/06/2011,35,39,15.3,78.8,2.08,73517002,422738755426
Turkmenistan,Asia,30/06/1987,60,40,76.9,63.77,4.57,3392823,3568056336
Turkmenistan,Asia,30/06/1988,60,40,75,63.85,4.51,3479088,3961385381
Turkmenistan,Asia,30/06/1989,60,40,73.5,63.89,4.44,3570558,3792815790
Turkmenistan,Asia,30/06/1990,60,40,72.5,63.9,4.35,3668000,3820910722
Turkmenistan,Asia,30/06/1991,60,40,72,63.5,4.22,3772350,3641327918
Turkmenistan,Asia,30/06/1992,60,40,71.9,63.5,4.07,3881973,3448337538
Turkmenistan,Asia,30/06/1993,60,40,71.9,63.5,3.9,3991917,3103503785
Turkmenistan,Asia,30/06/1994,60,40,71.9,63.4,3.71,4095512,2566597630
Turkmenistan,Asia,30/06/1995,60,40,71.7,63.3,3.51,4188010,2381802600
Turkmenistan,Asia,30/06/1996,60,40,71.2,63.2,3.33,4267690,2222221826
Turkmenistan,Asia,30/06/1997,60,40,70.4,63.2,3.16,4335991,1971110760
Turkmenistan,Asia,30/06/1998,60,40,69.2,63.3,3.02,4395293,2103175181
Turkmenistan,Asia,30/06/1999,60,40,67.8,63.5,2.91,4449427,2449271104
Turkmenistan,Asia,30/06/2000,60,40,66.1,63.7,2.84,4501419,2904662605
Turkmenistan,Asia,30/06/2001,60,40,64.4,64.1,2.78,4551762,3497984789
Turkmenistan,Asia,30/06/2002,60,40,62.7,64.4,2.74,4600172,4050666386
Turkmenistan,Asia,30/06/2003,60,40,61.1,64.8,2.7,4648036,4743330338
Turkmenistan,Asia,30/06/2004,60,40,59.4,65.3,2.66,4696876,5559183156
Turkmenistan,Asia,30/06/2005,60,40,57.8,65.8,2.62,4747839,6281876966
Turkmenistan,Asia,30/06/2006,60,40,56.2,66.3,2.57,4801594,6998010941
Turkmenistan,Asia,30/06/2007,60,40,54.7,66.8,2.52,4858235,7823776232
Turkmenistan,Asia,30/06/2008,60,40,53.2,67.2,2.48,4917541,8973871338
Turkmenistan,Asia,30/06/2009,60,40,51.7,67.6,2.45,4978960,9521277489
Turkmenistan,Asia,30/06/2010,60,40,50.4,68.1,2.41,5041995,10397235018
Turkmenistan,Asia,30/06/2011,60,40,48.9,68.5,2.38,5106672,11426561285
Uganda,Africa,30/06/1982,32,1,125,52.14,7.1,13318149,2525527942
Uganda,Africa,30/06/1983,32,1,122.1,52.17,7.1,13727427,2670608352
Uganda,Africa,30/06/1984,32,1,119.3,52.16,7.1,14163214,2661403388
Uganda,Africa,30/06/1985,32,1,117.2,52.09,7.1,14631089,2573407279
Uganda,Africa,30/06/1986,32,1,115.7,51.94,7.1,15133740,2583445804
Uganda,Africa,30/06/1987,32,1,114.7,51.72,7.1,15668278,2685799416
Uganda,Africa,30/06/1988,32,1,114,51.42,7.1,16227778,2907836429
Uganda,Africa,30/06/1989,32,1,113,51.08,7.1,16802258,3092831274
Uganda,Africa,30/06/1990,32,1,111.4,50.7,7.09,17384369,3293065505
Uganda,Africa,30/06/1991,32,1,109.3,50,7.08,17973428,3475965508
Uganda,Africa,30/06/1992,32,1,106.8,49.6,7.07,18571527,3594786415
Uganda,Africa,30/06/1993,32,1,104.5,49,7.06,19177660,3894098847
Uganda,Africa,30/06/1994,32,1,102.5,48.5,7.04,19791266,4143462753
Uganda,Africa,30/06/1995,32,1,101,48.3,7.02,20412967,4620924068
Uganda,Africa,30/06/1996,32,1,99.6,48.2,6.99,21041468,5040139594
Uganda,Africa,30/06/1997,32,1,98.1,48.5,6.97,21679497,5297186807
Uganda,Africa,30/06/1998,32,1,96,48.7,6.94,22336812,5557027883
Uganda,Africa,30/06/1999,32,1,93.4,48.9,6.9,23026357,6004588040
Uganda,Africa,30/06/2000,32,1,90,49.1,6.87,23757636,6193246632
Uganda,Africa,30/06/2001,32,1,86,49.7,6.82,24534668,6514283550
Uganda,Africa,30/06/2002,32,1,81.6,50.3,6.77,25355794,7083155463
Uganda,Africa,30/06/2003,32,1,76.9,51.2,6.72,26217760,7541666438
Uganda,Africa,30/06/2004,32,1,72.2,52,6.65,27114742,8055045270
Uganda,Africa,30/06/2005,32,1,67.6,53.5,6.58,28042413,8565136257
Uganda,Africa,30/06/2006,32,1,63.4,54.9,6.51,29000925,9488864309
Uganda,Africa,30/06/2007,32,1,59.2,55.3,6.43,29991958,10287107994
Uganda,Africa,30/06/2008,32,1,55.4,56,6.34,31014427,11182997488
Uganda,Africa,30/06/2009,32,1,52.3,57,6.25,32067125,11993479808
Uganda,Africa,30/06/2010,32,1,49.5,57.8,6.16,33149417,12701095116
Uganda,Africa,30/06/2011,32,1,46.3,58.6,6.06,34260342,13552068489
Ukraine,Europe,30/06/1987,32,49,17.9,70.61,2.03,51185554,72112790855
Ukraine,Europe,30/06/1988,32,49,17.3,70.49,1.99,51280766,73963539144
Ukraine,Europe,30/06/1989,32,49,16.9,70.43,1.94,51343974,76828223358
Ukraine,Europe,30/06/1990,32,49,16.7,70,1.87,51370009,71953291930
Ukraine,Europe,30/06/1991,32,49,16.7,69.4,1.79,51360720,65901556790
Ukraine,Europe,30/06/1992,32,49,16.8,68.8,1.69,51314080,59509765723
Ukraine,Europe,30/06/1993,32,49,17,68.3,1.6,51216988,51043842844
Ukraine,Europe,30/06/1994,32,49,17.3,67.5,1.5,51052752,39337424683
Ukraine,Europe,30/06/1995,32,49,17.5,66.5,1.41,50811673,34538258871
Ukraine,Europe,30/06/1996,32,49,17.5,66.7,1.33,50489566,31084432984
Ukraine,Europe,30/06/1997,32,49,17.4,67.3,1.26,50096497,30151899995
Ukraine,Europe,30/06/1998,32,49,17,68.1,1.2,49655175,29579013895
Ukraine,Europe,30/06/1999,32,49,16.5,67.7,1.16,49196895,29519855867
Ukraine,Europe,30/06/2000,32,49,15.8,67.3,1.14,48746269,31261527363
Ukraine,Europe,30/06/2001,32,49,15.1,67.5,1.14,48310816,34137587881
Ukraine,Europe,30/06/2002,32,49,14.3,67.5,1.15,47890647,35912742450
Ukraine,Europe,30/06/2003,32,49,13.6,67.7,1.18,47493771,39288540241
Ukraine,Europe,30/06/2004,32,49,13,67.5,1.21,47127110,44042453610
Ukraine,Europe,30/06/2005,32,49,12.5,67.1,1.26,46795313,45231599857
Ukraine,Europe,30/06/2006,32,49,12,67.9,1.3,46502718,48533506647
Ukraine,Europe,30/06/2007,32,49,11.6,67.6,1.35,46249196,52367654045
Ukraine,Europe,30/06/2008,32,49,11.1,67.8,1.38,46028476,53572110088
Ukraine,Europe,30/06/2009,32,49,10.6,69.6,1.41,45830711,45643437795
Ukraine,Europe,30/06/2010,32,49,10.1,70.5,1.44,45647497,47514818744
Ukraine,Europe,30/06/2011,32,49,9.6,71.1,1.45,45477690,49985589319
United Arab Emirates,Asia,30/06/1975,54,24,45.9,64.3,6.01,531265,29899277858
United Arab Emirates,Asia,30/06/1976,54,24,41.9,64.87,5.87,622051,34840688594
United Arab Emirates,Asia,30/06/1977,54,24,38.2,65.41,5.74,722849,42310298856
United Arab Emirates,Asia,30/06/1978,54,24,34.8,65.93,5.62,827394,41637732956
United Arab Emirates,Asia,30/06/1979,54,24,31.7,66.43,5.52,927303,50349834439
United Arab Emirates,Asia,30/06/1980,54,24,28.9,66.91,5.42,1016789,62370744063
United Arab Emirates,Asia,30/06/1981,54,24,26.4,67.36,5.34,1093108,65276707224
United Arab Emirates,Asia,30/06/1982,54,24,24.2,67.79,5.27,1158477,60890558870
United Arab Emirates,Asia,30/06/1983,54,24,22.3,68.2,5.21,1218223,58000802115
